Datetime,Open,High,Low,Close,Volume
2024-03-22 11:00:00,1.08202,1.0826,1.08155,1.08178,0.0
2024-03-22 12:00:00,1.08202,1.08331,1.08178,1.08295,0.0
2024-03-22 13:00:00,1.08284,1.08307,1.08225,1.08307,0.0
2024-03-22 14:00:00,1.08331,1.08331,1.08178,1.08178,0.0
2024-03-22 15:00:00,1.08178,1.08249,1.08143,1.0819,0.0
2024-03-22 16:00:00,1.0819,1.0819,1.08085,1.08085,0.0
2024-03-22 17:00:00,1.08108,1.08131,1.08085,1.08096,0.0
2024-03-22 18:00:00,1.08085,1.08108,1.08073,1.08073,0.0
2024-03-22 19:00:00,1.08073,1.08096,1.0805,1.08085,0.0
2024-03-22 20:00:00,1.08085,1.08131,1.08085,1.08108,0.0
2024-03-22 21:00:00,1.08143,1.08143,1.08143,1.08143,0.0
2024-03-25 00:00:00,1.08108,1.08131,1.08061,1.08061,0.0
2024-03-25 01:00:00,1.08073,1.08225,1.0805,1.0819,0.0
2024-03-25 02:00:00,1.08202,1.08249,1.0819,1.08249,0.0
2024-03-25 03:00:00,1.08249,1.08249,1.08155,1.08167,0.0
2024-03-25 04:00:00,1.08167,1.08167,1.08143,1.08167,0.0
2024-03-25 05:00:00,1.08167,1.08249,1.08155,1.08249,0.0
2024-03-25 06:00:00,1.08237,1.08237,1.08202,1.08202,0.0
2024-03-25 07:00:00,1.0819,1.0826,1.08178,1.0819,0.0
2024-03-25 08:00:00,1.08155,1.0826,1.08096,1.08178,0.0
2024-03-25 09:00:00,1.08178,1.08237,1.08143,1.08202,0.0
2024-03-25 10:00:00,1.08202,1.08237,1.0819,1.08225,0.0
2024-03-25 11:00:00,1.08213,1.08331,1.08202,1.08307,0.0
2024-03-25 12:00:00,1.08319,1.08366,1.08319,1.08342,0.0
2024-03-25 13:00:00,1.08331,1.08413,1.08319,1.08389,0.0
2024-03-25 14:00:00,1.08389,1.08448,1.08378,1.08425,0.0
2024-03-25 15:00:00,1.08413,1.08413,1.08342,1.08401,0.0
2024-03-25 16:00:00,1.08401,1.08413,1.08366,1.08401,0.0
2024-03-25 17:00:00,1.08401,1.08401,1.08366,1.08389,0.0
2024-03-25 18:00:00,1.08389,1.08401,1.08389,1.08389,0.0
2024-03-25 19:00:00,1.08389,1.08425,1.08389,1.08425,0.0
2024-03-25 20:00:00,1.08425,1.08436,1.08389,1.08401,0.0
2024-03-25 21:00:00,1.08413,1.08413,1.08389,1.08389,0.0
2024-03-25 22:00:00,1.08401,1.08413,1.08401,1.08401,0.0
2024-03-25 23:00:00,1.08401,1.08413,1.08401,1.08401,0.0
2024-03-26 00:00:00,1.08401,1.0846,1.08389,1.0846,0.0
2024-03-26 01:00:00,1.0846,1.08472,1.08425,1.08436,0.0
2024-03-26 02:00:00,1.08436,1.08472,1.08425,1.0846,0.0
2024-03-26 03:00:00,1.0846,1.08472,1.08389,1.08401,0.0
2024-03-26 04:00:00,1.08401,1.08436,1.08401,1.08436,0.0
2024-03-26 05:00:00,1.08425,1.08507,1.08425,1.08507,0.0
2024-03-26 06:00:00,1.08507,1.08554,1.08495,1.08542,0.0
2024-03-26 07:00:00,1.0853,1.08554,1.08436,1.08436,0.0
2024-03-26 08:00:00,1.08448,1.08542,1.08425,1.0853,0.0
2024-03-26 09:00:00,1.08519,1.08589,1.08495,1.08566,0.0
2024-03-26 10:00:00,1.08566,1.08672,1.08566,1.08589,0.0
2024-03-26 11:00:00,1.08578,1.08625,1.08578,1.08601,0.0
2024-03-26 12:00:00,1.08601,1.08613,1.08519,1.08542,0.0
2024-03-26 13:00:00,1.08542,1.08613,1.08507,1.08566,0.0
2024-03-26 14:00:00,1.08554,1.08566,1.08425,1.08436,0.0
2024-03-26 15:00:00,1.08448,1.08472,1.08284,1.08284,0.0
2024-03-26 16:00:00,1.08307,1.08354,1.08272,1.08331,0.0
2024-03-26 17:00:00,1.08319,1.08389,1.08319,1.08342,0.0
2024-03-26 18:00:00,1.08331,1.08378,1.08331,1.08354,0.0
2024-03-26 19:00:00,1.08354,1.08378,1.08319,1.08319,0.0
2024-03-26 20:00:00,1.08319,1.08342,1.08319,1.08342,0.0
2024-03-26 21:00:00,1.08331,1.08366,1.08319,1.08354,0.0
2024-03-26 22:00:00,1.08366,1.08366,1.08354,1.08354,0.0
2024-03-26 23:00:00,1.08354,1.08366,1.08331,1.08354,0.0
2024-03-27 00:00:00,1.08354,1.08354,1.08307,1.08331,0.0
2024-03-27 01:00:00,1.08331,1.08342,1.08237,1.0826,0.0
2024-03-27 02:00:00,1.08272,1.08307,1.08272,1.08295,0.0
2024-03-27 03:00:00,1.08284,1.08307,1.08272,1.08295,0.0
2024-03-27 04:00:00,1.08295,1.08331,1.08295,1.08331,0.0
2024-03-27 05:00:00,1.08319,1.08331,1.08284,1.08295,0.0
2024-03-27 06:00:00,1.08295,1.08354,1.08284,1.08354,0.0
2024-03-27 07:00:00,1.08331,1.08354,1.0826,1.08272,0.0
2024-03-27 08:00:00,1.08307,1.08331,1.08249,1.08319,0.0
2024-03-27 09:00:00,1.08319,1.08413,1.08307,1.08307,0.0
2024-03-27 10:00:00,1.08307,1.08378,1.08295,1.08354,0.0
2024-03-27 11:00:00,1.08354,1.08378,1.08225,1.08225,0.0
2024-03-27 12:00:00,1.08237,1.08237,1.08178,1.08225,0.0
2024-03-27 13:00:00,1.08213,1.08213,1.08143,1.08213,0.0
2024-03-27 14:00:00,1.08202,1.08237,1.08167,1.08178,0.0
2024-03-27 15:00:00,1.08178,1.08249,1.08167,1.08237,0.0
2024-03-27 16:00:00,1.08237,1.08284,1.08225,1.0826,0.0
2024-03-27 17:00:00,1.0826,1.08272,1.08202,1.08237,0.0
2024-03-27 18:00:00,1.08225,1.0826,1.08225,1.0826,0.0
2024-03-27 19:00:00,1.08249,1.08307,1.08237,1.08307,0.0
2024-03-27 20:00:00,1.08295,1.08319,1.08295,1.08307,0.0
2024-03-27 21:00:00,1.08272,1.08331,1.08272,1.08307,0.0
2024-03-27 22:00:00,1.08237,1.0826,1.08131,1.08155,0.0
2024-03-27 23:00:00,1.08167,1.08178,1.08143,1.08155,0.0
2024-03-28 00:00:00,1.08167,1.08213,1.08108,1.08202,0.0
2024-03-28 01:00:00,1.08202,1.08213,1.08178,1.08213,0.0
2024-03-28 02:00:00,1.08213,1.08284,1.08202,1.08249,0.0
2024-03-28 03:00:00,1.0826,1.08272,1.08237,1.08249,0.0
2024-03-28 04:00:00,1.08249,1.08272,1.08237,1.0826,0.0
2024-03-28 05:00:00,1.08272,1.08295,1.08249,1.0826,0.0
2024-03-28 06:00:00,1.08272,1.08272,1.0819,1.08202,0.0
2024-03-28 07:00:00,1.08202,1.08202,1.08038,1.0805,0.0
2024-03-28 08:00:00,1.0805,1.0805,1.07933,1.07956,0.0
2024-03-28 09:00:00,1.07945,1.07945,1.07782,1.07782,0.0
2024-03-28 10:00:00,1.07782,1.07956,1.07782,1.07933,0.0
2024-03-28 11:00:00,1.07921,1.07968,1.07863,1.07863,0.0
2024-03-28 12:00:00,1.07875,1.08085,1.07875,1.08085,0.0
2024-03-28 13:00:00,1.0812,1.08213,1.08061,1.08178,0.0
2024-03-28 14:00:00,1.0819,1.0819,1.08026,1.08038,0.0
2024-03-28 15:00:00,1.08026,1.08096,1.0798,1.08038,0.0
2024-03-28 16:00:00,1.08026,1.08085,1.07956,1.08015,0.0
2024-03-28 17:00:00,1.08015,1.0805,1.0798,1.0798,0.0
2024-03-28 18:00:00,1.07991,1.08015,1.07887,1.0791,0.0
2024-03-28 19:00:00,1.0791,1.07921,1.07875,1.0791,0.0
2024-03-28 20:00:00,1.0791,1.07921,1.07887,1.0791,0.0
2024-03-28 21:00:00,1.07933,1.0798,1.07898,1.07921,0.0
2024-03-28 22:00:00,1.0791,1.07945,1.0791,1.07945,0.0
2024-03-28 23:00:00,1.07921,1.07956,1.07898,1.07945,0.0
2024-03-29 00:00:00,1.07945,1.07945,1.07887,1.07887,0.0
2024-03-29 01:00:00,1.07875,1.07875,1.07793,1.07793,0.0
2024-03-29 02:00:00,1.07793,1.07828,1.0777,1.07828,0.0
2024-03-29 03:00:00,1.07817,1.07817,1.0777,1.0777,0.0
2024-03-29 04:00:00,1.07782,1.07793,1.07782,1.07793,0.0
2024-03-29 05:00:00,1.07805,1.07805,1.07782,1.07782,0.0
2024-03-29 06:00:00,1.07782,1.07805,1.07782,1.07793,0.0
2024-03-29 07:00:00,1.07793,1.0784,1.07712,1.07712,0.0
2024-03-29 08:00:00,1.07712,1.07817,1.07712,1.07817,0.0
2024-03-29 09:00:00,1.07817,1.07817,1.0777,1.07817,0.0
2024-03-29 10:00:00,1.07863,1.0791,1.07852,1.07887,0.0
2024-03-29 11:00:00,1.07887,1.07945,1.07875,1.0791,0.0
2024-03-29 12:00:00,1.0791,1.08038,1.07875,1.08015,0.0
2024-03-29 13:00:00,1.08015,1.0805,1.0798,1.08026,0.0
2024-03-29 14:00:00,1.08003,1.08026,1.0798,1.07991,0.0
2024-03-29 15:00:00,1.0798,1.0798,1.07921,1.07933,0.0
2024-03-29 16:00:00,1.07956,1.07956,1.07898,1.0791,0.0
2024-03-29 17:00:00,1.0791,1.07921,1.0791,1.07921,0.0
2024-03-29 18:00:00,1.0791,1.07933,1.0791,1.07921,0.0
2024-03-29 19:00:00,1.07921,1.07956,1.0791,1.07933,0.0
2024-03-29 20:00:00,1.07933,1.08003,1.0791,1.07968,0.0
2024-03-29 21:00:00,1.07968,1.07968,1.07968,1.07968,0.0
2024-03-31 23:00:00,1.07898,1.07968,1.07887,1.07956,0.0
2024-04-01 00:00:00,1.07968,1.08026,1.07933,1.07933,0.0
2024-04-01 01:00:00,1.07945,1.07968,1.07887,1.07898,0.0
2024-04-01 02:00:00,1.07898,1.07921,1.07887,1.0791,0.0
2024-04-01 03:00:00,1.0791,1.07945,1.07875,1.07933,0.0
2024-04-01 04:00:00,1.07933,1.07945,1.07875,1.07898,0.0
2024-04-01 05:00:00,1.07898,1.0791,1.07863,1.07887,0.0
2024-04-01 06:00:00,1.07875,1.07933,1.07875,1.07898,0.0
2024-04-01 07:00:00,1.07898,1.07945,1.07863,1.07887,0.0
2024-04-01 08:00:00,1.07887,1.07945,1.07863,1.07933,0.0
2024-04-01 09:00:00,1.07933,1.07945,1.07887,1.07898,0.0
2024-04-01 10:00:00,1.07887,1.07898,1.07828,1.0784,0.0
2024-04-01 11:00:00,1.07852,1.0791,1.07828,1.07863,0.0
2024-04-01 12:00:00,1.07875,1.07887,1.07805,1.0784,0.0
2024-04-01 13:00:00,1.0784,1.07852,1.07747,1.0777,0.0
2024-04-01 14:00:00,1.07666,1.07666,1.07423,1.07469,0.0
2024-04-01 15:00:00,1.07481,1.07481,1.07342,1.07354,0.0
2024-04-01 16:00:00,1.07354,1.074,1.07342,1.074,0.0
2024-04-01 17:00:00,1.074,1.07469,1.074,1.07446,0.0
2024-04-01 18:00:00,1.07446,1.07458,1.074,1.07411,0.0
2024-04-01 19:00:00,1.074,1.07458,1.074,1.07446,0.0
2024-04-01 20:00:00,1.07446,1.07469,1.07446,1.07469,0.0
2024-04-01 21:00:00,1.07469,1.07481,1.07423,1.07469,0.0
2024-04-01 22:00:00,1.07458,1.07469,1.07434,1.07434,0.0
2024-04-01 23:00:00,1.07423,1.07423,1.07388,1.074,0.0
2024-04-02 00:00:00,1.074,1.07411,1.07342,1.074,0.0
2024-04-02 01:00:00,1.074,1.074,1.07342,1.07365,0.0
2024-04-02 02:00:00,1.07365,1.07388,1.07331,1.07388,0.0
2024-04-02 03:00:00,1.07377,1.07388,1.07331,1.07331,0.0
2024-04-02 04:00:00,1.07331,1.07365,1.07319,1.07365,0.0
2024-04-02 05:00:00,1.07365,1.07377,1.07296,1.07296,0.0
2024-04-02 06:00:00,1.07308,1.07342,1.07285,1.07308,0.0
2024-04-02 07:00:00,1.07308,1.07446,1.07296,1.07446,0.0
2024-04-02 08:00:00,1.07423,1.07423,1.07308,1.07342,0.0
2024-04-02 09:00:00,1.07342,1.07458,1.07342,1.07446,0.0
2024-04-02 10:00:00,1.07446,1.07481,1.07423,1.07481,0.0
2024-04-02 11:00:00,1.07481,1.07562,1.07469,1.07562,0.0
2024-04-02 12:00:00,1.0755,1.07585,1.07492,1.07515,0.0
2024-04-02 13:00:00,1.07527,1.07689,1.07527,1.07677,0.0
2024-04-02 14:00:00,1.07689,1.07817,1.07666,1.07689,0.0
2024-04-02 15:00:00,1.07689,1.07735,1.07677,1.07712,0.0
2024-04-02 16:00:00,1.07724,1.07735,1.07677,1.07712,0.0
2024-04-02 17:00:00,1.07712,1.07712,1.07677,1.07701,0.0
2024-04-02 18:00:00,1.07701,1.07712,1.07654,1.07666,0.0
2024-04-02 19:00:00,1.07666,1.07712,1.07631,1.07712,0.0
2024-04-02 20:00:00,1.07712,1.07724,1.07689,1.07724,0.0
2024-04-02 21:00:00,1.07805,1.07805,1.07724,1.07759,0.0
2024-04-02 22:00:00,1.07747,1.07759,1.07701,1.07712,0.0
2024-04-02 23:00:00,1.07712,1.07712,1.07701,1.07712,0.0
2024-04-03 00:00:00,1.07712,1.07735,1.07689,1.07724,0.0
2024-04-03 01:00:00,1.07701,1.07759,1.07689,1.07747,0.0
2024-04-03 02:00:00,1.07747,1.07782,1.07747,1.07782,0.0
2024-04-03 03:00:00,1.0777,1.07817,1.0777,1.07805,0.0
2024-04-03 04:00:00,1.07793,1.07805,1.07782,1.07782,0.0
2024-04-03 05:00:00,1.0777,1.07805,1.0777,1.07782,0.0
2024-04-03 06:00:00,1.07782,1.07782,1.07701,1.07735,0.0
2024-04-03 07:00:00,1.07735,1.07747,1.07666,1.07735,0.0
2024-04-03 08:00:00,1.07735,1.07805,1.07735,1.07759,0.0
2024-04-03 09:00:00,1.07724,1.0777,1.07677,1.07712,0.0
2024-04-03 10:00:00,1.07701,1.07793,1.07701,1.07793,0.0
2024-04-03 11:00:00,1.07793,1.07875,1.07793,1.07875,0.0
2024-04-03 12:00:00,1.07875,1.07887,1.07759,1.07793,0.0
2024-04-03 13:00:00,1.07817,1.07945,1.07817,1.07921,0.0
2024-04-03 14:00:00,1.08038,1.08272,1.08015,1.0826,0.0
2024-04-03 15:00:00,1.0826,1.08331,1.08237,1.08295,0.0
2024-04-03 16:00:00,1.08295,1.08378,1.08249,1.08342,0.0
2024-04-03 17:00:00,1.08331,1.08378,1.08295,1.08354,0.0
2024-04-03 18:00:00,1.08354,1.08401,1.08354,1.08378,0.0
2024-04-03 19:00:00,1.08366,1.08378,1.08319,1.08378,0.0
2024-04-03 20:00:00,1.08366,1.08401,1.08354,1.08389,0.0
2024-04-03 21:00:00,1.08389,1.08401,1.08366,1.08366,0.0
2024-04-03 22:00:00,1.08401,1.08413,1.08389,1.08401,0.0
2024-04-03 23:00:00,1.08401,1.08436,1.08401,1.08413,0.0
2024-04-04 00:00:00,1.08413,1.0846,1.08378,1.0846,0.0
2024-04-04 01:00:00,1.08448,1.0846,1.08425,1.08436,0.0
2024-04-04 02:00:00,1.08436,1.08472,1.08413,1.0846,0.0
2024-04-04 03:00:00,1.0846,1.0846,1.08436,1.08448,0.0
2024-04-04 04:00:00,1.0846,1.08472,1.0846,1.0846,0.0
2024-04-04 05:00:00,1.0846,1.08495,1.08448,1.0846,0.0
2024-04-04 06:00:00,1.08448,1.08495,1.08425,1.08436,0.0
2024-04-04 07:00:00,1.08425,1.08613,1.08425,1.08601,0.0
2024-04-04 08:00:00,1.08589,1.0866,1.08542,1.08648,0.0
2024-04-04 09:00:00,1.08613,1.08684,1.08589,1.08625,0.0
2024-04-04 10:00:00,1.08625,1.08648,1.08589,1.08637,0.0
2024-04-04 11:00:00,1.08625,1.08648,1.08554,1.08554,0.0
2024-04-04 12:00:00,1.08566,1.08731,1.08542,1.08731,0.0
2024-04-04 13:00:00,1.08707,1.0879,1.08672,1.08731,0.0
2024-04-04 14:00:00,1.08731,1.0879,1.08707,1.08707,0.0
2024-04-04 15:00:00,1.08707,1.08707,1.0866,1.08672,0.0
2024-04-04 16:00:00,1.08684,1.08696,1.08613,1.08613,0.0
2024-04-04 17:00:00,1.08613,1.08648,1.08613,1.08637,0.0
2024-04-04 18:00:00,1.08625,1.08625,1.08507,1.0853,0.0
2024-04-04 19:00:00,1.0853,1.0853,1.08366,1.08366,0.0
2024-04-04 20:00:00,1.08354,1.08413,1.08354,1.08401,0.0
2024-04-04 21:00:00,1.08401,1.08425,1.08378,1.08401,0.0
2024-04-04 22:00:00,1.08413,1.08436,1.08389,1.08389,0.0
2024-04-04 23:00:00,1.08401,1.08436,1.08389,1.08389,0.0
2024-04-05 00:00:00,1.08389,1.0846,1.08378,1.08448,0.0
2024-04-05 01:00:00,1.08436,1.0846,1.08284,1.08295,0.0
2024-04-05 02:00:00,1.08295,1.08307,1.08272,1.08284,0.0
2024-04-05 03:00:00,1.08284,1.08307,1.08272,1.08295,0.0
2024-04-05 04:00:00,1.08295,1.08307,1.08284,1.08295,0.0
2024-04-05 05:00:00,1.08295,1.08307,1.08284,1.08295,0.0
2024-04-05 06:00:00,1.08319,1.08354,1.0826,1.08319,0.0
2024-04-05 07:00:00,1.08354,1.08436,1.08342,1.08436,0.0
2024-04-05 08:00:00,1.08413,1.08483,1.08389,1.08413,0.0
2024-04-05 09:00:00,1.08401,1.08448,1.08378,1.08425,0.0
2024-04-05 10:00:00,1.08413,1.08425,1.08354,1.08378,0.0
2024-04-05 11:00:00,1.08378,1.08448,1.08342,1.08389,0.0
2024-04-05 12:00:00,1.08389,1.08495,1.0805,1.0812,0.0
2024-04-05 13:00:00,1.08131,1.08155,1.07956,1.08038,0.0
2024-04-05 14:00:00,1.08038,1.08295,1.08003,1.08225,0.0
2024-04-05 15:00:00,1.08202,1.0846,1.08202,1.08436,0.0
2024-04-05 16:00:00,1.08436,1.08472,1.08366,1.08389,0.0
2024-04-05 17:00:00,1.08389,1.08413,1.08354,1.08354,0.0
2024-04-05 18:00:00,1.08366,1.08401,1.08342,1.08378,0.0
2024-04-05 19:00:00,1.08378,1.08401,1.08354,1.08389,0.0
2024-04-05 20:00:00,1.08378,1.08413,1.08366,1.08401,0.0
2024-04-05 21:00:00,1.08413,1.08413,1.08413,1.08413,0.0
2024-04-07 23:00:00,1.08307,1.08354,1.08307,1.08331,0.0
2024-04-08 00:00:00,1.08319,1.08319,1.0826,1.08307,0.0
2024-04-08 01:00:00,1.08295,1.08389,1.08295,1.08389,0.0
2024-04-08 02:00:00,1.08389,1.0846,1.08378,1.08436,0.0
2024-04-08 03:00:00,1.08436,1.08448,1.08354,1.08366,0.0
2024-04-08 04:00:00,1.08366,1.08378,1.08342,1.08354,0.0
2024-04-08 05:00:00,1.08354,1.08401,1.08354,1.08366,0.0
2024-04-08 06:00:00,1.08378,1.08389,1.08331,1.08378,0.0
2024-04-08 07:00:00,1.08354,1.08401,1.08319,1.08354,0.0
2024-04-08 08:00:00,1.08354,1.08378,1.0826,1.0826,0.0
2024-04-08 09:00:00,1.0826,1.08331,1.08237,1.08307,0.0
2024-04-08 10:00:00,1.08307,1.08366,1.08295,1.08354,0.0
2024-04-08 11:00:00,1.08354,1.08354,1.08272,1.08272,0.0
2024-04-08 12:00:00,1.0826,1.08389,1.08249,1.08366,0.0
2024-04-08 13:00:00,1.08378,1.08566,1.08378,1.08542,0.0
2024-04-08 14:00:00,1.08554,1.08589,1.08472,1.08554,0.0
2024-04-08 15:00:00,1.08566,1.08613,1.0853,1.08554,0.0
2024-04-08 16:00:00,1.08554,1.08554,1.08495,1.0853,0.0
2024-04-08 17:00:00,1.0853,1.08613,1.0853,1.08613,0.0
2024-04-08 18:00:00,1.08613,1.08648,1.08589,1.08601,0.0
2024-04-08 19:00:00,1.08601,1.08613,1.08589,1.08601,0.0
2024-04-08 20:00:00,1.08589,1.08625,1.08589,1.08625,0.0
2024-04-08 21:00:00,1.08625,1.08637,1.08578,1.08625,0.0
2024-04-08 22:00:00,1.08625,1.08637,1.08625,1.08625,0.0
2024-04-08 23:00:00,1.08637,1.0866,1.08625,1.08648,0.0
2024-04-09 00:00:00,1.08648,1.0866,1.08613,1.08613,0.0
2024-04-09 01:00:00,1.08625,1.08648,1.08601,1.08625,0.0
2024-04-09 02:00:00,1.08625,1.08648,1.08589,1.08601,0.0
2024-04-09 03:00:00,1.08601,1.08601,1.08566,1.08589,0.0
2024-04-09 04:00:00,1.08589,1.08613,1.08589,1.08589,0.0
2024-04-09 05:00:00,1.08589,1.08613,1.08589,1.08613,0.0
2024-04-09 06:00:00,1.08613,1.0866,1.08542,1.08554,0.0
2024-04-09 07:00:00,1.08554,1.08625,1.08554,1.08554,0.0
2024-04-09 08:00:00,1.08566,1.08613,1.0853,1.08601,0.0
2024-04-09 09:00:00,1.08601,1.08684,1.08601,1.08684,0.0
2024-04-09 10:00:00,1.08684,1.08731,1.08684,1.08731,0.0
2024-04-09 11:00:00,1.08719,1.08755,1.08625,1.08648,0.0
2024-04-09 12:00:00,1.08637,1.08861,1.08637,1.08838,0.0
2024-04-09 13:00:00,1.08826,1.08873,1.0879,1.08802,0.0
2024-04-09 14:00:00,1.08826,1.08849,1.08578,1.08601,0.0
2024-04-09 15:00:00,1.08601,1.08625,1.08554,1.08589,0.0
2024-04-09 16:00:00,1.08589,1.08625,1.08566,1.08566,0.0
2024-04-09 17:00:00,1.08566,1.08578,1.08542,1.08542,0.0
2024-04-09 18:00:00,1.08542,1.08578,1.0853,1.08566,0.0
2024-04-09 19:00:00,1.08554,1.08601,1.08507,1.08589,0.0
2024-04-09 20:00:00,1.08589,1.08625,1.08589,1.08601,0.0
2024-04-09 21:00:00,1.08542,1.08648,1.08542,1.08613,0.0
2024-04-09 22:00:00,1.08601,1.08613,1.08601,1.08613,0.0
2024-04-09 23:00:00,1.08613,1.08625,1.08613,1.08613,0.0
2024-04-10 00:00:00,1.08613,1.08613,1.08578,1.08601,0.0
2024-04-10 01:00:00,1.08601,1.08613,1.08554,1.08578,0.0
2024-04-10 02:00:00,1.08578,1.08578,1.08542,1.08566,0.0
2024-04-10 03:00:00,1.08566,1.08578,1.08554,1.08566,0.0
2024-04-10 04:00:00,1.08554,1.08554,1.08542,1.08554,0.0
2024-04-10 05:00:00,1.08554,1.08589,1.08542,1.08554,0.0
2024-04-10 06:00:00,1.08554,1.08578,1.08519,1.08566,0.0
2024-04-10 07:00:00,1.08566,1.08601,1.08542,1.08578,0.0
2024-04-10 08:00:00,1.08578,1.08637,1.08554,1.08637,0.0
2024-04-10 09:00:00,1.08648,1.08684,1.08601,1.08648,0.0
2024-04-10 10:00:00,1.08637,1.08684,1.08637,1.08684,0.0
2024-04-10 11:00:00,1.0866,1.08684,1.08578,1.08589,0.0
2024-04-10 12:00:00,1.08589,1.0866,1.07817,1.0784,0.0
2024-04-10 13:00:00,1.07828,1.07828,1.07527,1.07573,0.0
2024-04-10 14:00:00,1.07538,1.07689,1.07504,1.07562,0.0
2024-04-10 15:00:00,1.07573,1.07573,1.07377,1.07388,0.0
2024-04-10 16:00:00,1.074,1.074,1.07319,1.07388,0.0
2024-04-10 17:00:00,1.07388,1.0755,1.07319,1.07527,0.0
2024-04-10 18:00:00,1.07538,1.07562,1.07388,1.07388,0.0
2024-04-10 19:00:00,1.07388,1.07481,1.07388,1.07481,0.0
2024-04-10 20:00:00,1.07469,1.07481,1.07446,1.07458,0.0
2024-04-10 21:00:00,1.07458,1.07504,1.07446,1.07469,0.0
2024-04-10 22:00:00,1.07458,1.07469,1.07434,1.07469,0.0
2024-04-10 23:00:00,1.07469,1.07481,1.07423,1.07446,0.0
2024-04-11 00:00:00,1.07434,1.07492,1.07411,1.07458,0.0
2024-04-11 01:00:00,1.07458,1.07492,1.07446,1.07492,0.0
2024-04-11 02:00:00,1.07481,1.07492,1.07469,1.07481,0.0
2024-04-11 03:00:00,1.07492,1.07515,1.07469,1.07481,0.0
2024-04-11 04:00:00,1.07481,1.07492,1.07469,1.07492,0.0
2024-04-11 05:00:00,1.07492,1.07492,1.07469,1.07469,0.0
2024-04-11 06:00:00,1.07458,1.07458,1.07308,1.07308,0.0
2024-04-11 07:00:00,1.07319,1.07469,1.07319,1.07469,0.0
2024-04-11 08:00:00,1.07458,1.07527,1.07423,1.07458,0.0
2024-04-11 09:00:00,1.07434,1.07434,1.07319,1.07331,0.0
2024-04-11 10:00:00,1.07342,1.07365,1.07285,1.07331,0.0
2024-04-11 11:00:00,1.07331,1.07365,1.07285,1.07319,0.0
2024-04-11 12:00:00,1.07319,1.07492,1.07181,1.07446,0.0
2024-04-11 13:00:00,1.07434,1.07573,1.07319,1.07377,0.0
2024-04-11 14:00:00,1.07354,1.07365,1.07032,1.07089,0.0
2024-04-11 15:00:00,1.07078,1.07227,1.07066,1.07227,0.0
2024-04-11 16:00:00,1.07227,1.07262,1.0717,1.07204,0.0
2024-04-11 17:00:00,1.07204,1.07319,1.07204,1.07308,0.0
2024-04-11 18:00:00,1.07308,1.07365,1.07285,1.07296,0.0
2024-04-11 19:00:00,1.07296,1.07342,1.07285,1.07319,0.0
2024-04-11 20:00:00,1.07319,1.07319,1.07285,1.07296,0.0
2024-04-11 21:00:00,1.07285,1.07342,1.07285,1.07296,0.0
2024-04-11 22:00:00,1.07296,1.07319,1.07296,1.07319,0.0
2024-04-11 23:00:00,1.07308,1.07319,1.07273,1.07296,0.0
